player_id,player_name,games_p1,games_p2,bb_score_p1,bb_score_p2,tear2_p1,tear2_p2,tear3_p1,tear3_p2,tear4_p1,tear4_p2,tear5_p1,tear5_p2,longest_tear_p1,longest_tear_p2,boom_rate_p1,boom_rate_p2,best_week_p1,best_week_p2,top3_avg_p1,top3_avg_p2,iv_p1,iv_p2,iv_tier_p1,iv_tier_p2,mean_week_p1,mean_week_p2,std_week_p1,std_week_p2,useful_pct_p1,useful_pct_p2,useful_ppw_p1,useful_ppw_p2,bb_change,tear_profile_p1,tear_profile_p2,boom_profile_p1
681869,Shawn Dubin,18,12,18.9,33.28,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,11.11111111111111,16.666666666666664,23.4,18.85,20.383333333333336,16.166666666666668,0.8535185325839734,1.6672500548392202,Low-Vol,Gamma,11.891666666666666,0.7208333333333335,6.179193027458216,12.157722168783646,0.0,0.0,0.0,0.0,14.380000000000003,No Tears,No Tears,High (10-15%)
702352,Spencer Bivens,24,30,17.25,16.27,8.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,2,2,12.5,10.0,17.8,16.15,15.683333333333335,14.549999999999999,0.6286135404914288,0.7852744035098402,Low-Vol,Low-Vol,7.535416666666666,5.946666666666666,4.5509549682663755,5.7262844265137005,0.0,0.0,0.0,0.0,-0.9800000000000004,No Tears,No Tears,High (10-15%)
661395,Jhoan Duran,36,36,21.2,18.8,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,2,2,13.88888888888889,13.88888888888889,23.799999999999997,19.8,22.0,18.78333333333333,0.8942878025096049,0.6735950734893473,Low-Vol,Low-Vol,12.529166666666665,9.816666666666666,6.474349112348779,4.9119097246241346,0.0,0.0,0.0,0.0,-2.3999999999999986,No Tears,No Tears,High (10-15%)
622491,Luis Castillo,15,17,30.25,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.333333333333334,11.76470588235294,46.65,50.4,41.9,45.550000000000004,1.8161462527542762,2.0733148821050653,Gamma,Nuclear,23.573333333333334,26.7,13.148300632546,15.118779712661999,0.0,7.142857142857142,0.0,37.9,11.950000000000003,No Tears,No Tears,High (10-15%)
661403,Emmanuel Clase,35,13,18.23,22.12,8.57,7.69,2.86,0.0,0.0,0.0,0.0,0.0,3,2,11.428571428571429,15.384615384615385,17.55,20.65,17.03333333333333,17.616666666666664,0.6623665261438291,0.707087469663572,Low-Vol,Low-Vol,8.712857142857144,9.807692307692305,4.795315466178223,5.156138984818895,0.0,0.0,0.0,0.0,3.8900000000000006,Low (0-5),No Tears,High (10-15%)
681892,Kody Funderburk,9,30,23.8,22.04,0.0,3.33,0.0,3.33,0.0,3.33,0.0,0.0,0,4,11.11111111111111,10.0,12.0,29.15,9.683333333333332,25.833333333333332,1.1719517697312076,1.0215086420661235,Normal,Normal,2.1333333333333333,11.231666666666666,8.484544772702893,7.448923589598577,0.0,0.0,0.0,0.0,-1.7600000000000016,No Tears,Low (0-5),High (10-15%)
620454,José Castillo,17,12,19.65,25.22,5.88,8.33,0.0,0.0,0.0,0.0,0.0,0.0,2,2,11.76470588235294,16.666666666666664,14.2,15.800000000000002,13.166666666666666,15.133333333333335,0.837266676728325,0.8692962803071039,Low-Vol,Low-Vol,5.7294117647058815,8.841666666666667,6.061534944414075,6.338978743863361,0.0,0.0,0.0,0.0,5.57,No Tears,No Tears,High (10-15%)
663465,Kolby Allard,12,21,26.5,25.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0,2,16.666666666666664,14.285714285714285,24.299999999999997,26.799999999999997,19.999999999999996,21.616666666666664,0.9544951764700895,1.13900275201713,Low-Vol,Normal,10.841666666666667,7.523809523809524,6.910230667552847,8.305700136767806,0.0,0.0,0.0,0.0,-0.7399999999999984,No Tears,No Tears,Elite (15%+)
458677,Justin Wilson,32,29,18.19,15.67,3.12,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2,2,12.5,10.344827586206897,17.1,17.1,16.750000000000004,15.200000000000001,0.756724929881498,0.7012361998975829,Low-Vol,Low-Vol,8.740625,6.6482758620689655,5.478439227642098,5.113471052709359,0.0,0.0,0.0,0.0,-2.5200000000000014,No Tears,No Tears,High (10-15%)
669622,Anthony Bender,32,19,16.14,21.22,6.25,10.53,0.0,5.26,0.0,0.0,0.0,0.0,2,3,12.5,10.526315789473683,12.95,22.8,12.633333333333333,20.516666666666666,0.5993474406509526,0.7483377489757346,Low-Vol,Low-Vol,6.8421875,11.502631578947367,4.339078045655588,5.456939355948802,0.0,0.0,0.0,0.0,5.079999999999998,No Tears,Moderate (5-15),High (10-15%)
681911,Alex Vesia,37,31,17.15,20.1,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10.81081081081081,12.903225806451612,23.5,22.549999999999997,21.05,20.2,0.7950680676358597,0.8464109806821529,Low-Vol,Low-Vol,10.375675675675677,8.961290322580647,5.756030914779028,6.172097289109801,0.0,0.0,0.0,0.0,2.950000000000003,No Tears,No Tears,High (10-15%)
663485,Cole Sands,34,35,20.53,22.03,5.88,5.71,0.0,2.86,0.0,0.0,0.0,0.0,2,3,14.705882352941178,11.428571428571429,18.15,18.95,15.933333333333332,18.5,0.763004609731444,0.997517549350408,Low-Vol,Low-Vol,7.038235294117648,7.870000000000001,5.523902041233247,7.273978602242542,0.0,0.0,0.0,0.0,1.5,No Tears,Low (0-5),High (10-15%)
606160,Rafael Montero,26,33,24.84,22.7,11.54,12.12,7.69,0.0,0.0,0.0,0.0,0.0,3,2,11.538461538461538,12.121212121212121,18.15,24.199999999999996,17.433333333333334,20.799999999999997,0.8558488249610406,1.1378630239531222,Low-Vol,Normal,6.840384615384616,6.683333333333333,6.196063576671389,8.297389147597373,0.0,0.0,0.0,0.0,-2.1400000000000006,Moderate (5-15),No Tears,High (10-15%)
622554,Seranthony Domínguez,32,35,23.39,18.49,9.38,2.86,3.12,0.0,0.0,0.0,0.0,0.0,3,2,12.5,11.428571428571429,19.95,21.15,19.466666666666665,20.433333333333334,0.9997874724791517,0.8623982800278445,Low-Vol,Low-Vol,9.140625,9.76,7.238131971405597,6.288677968240646,0.0,0.0,0.0,0.0,-4.900000000000002,Low (0-5),No Tears,High (10-15%)
489446,Kirby Yates,28,22,17.63,17.5,14.29,4.55,0.0,0.0,0.0,0.0,0.0,0.0,2,2,10.714285714285714,13.636363636363635,20.15,10.5,19.7,9.8,0.8429119888044591,0.5300194552810322,Low-Vol,Low-Vol,11.126785714285715,4.125,6.102405144283158,3.864944710994922,0.0,0.0,0.0,0.0,-0.129999999999999,No Tears,No Tears,High (10-15%)
684007,Shota Imanaga,8,17,29.93,33.58,0.0,11.76,0.0,5.88,0.0,0.0,0.0,0.0,0,3,12.5,11.76470588235294,46.85,54.099999999999994,36.01666666666667,50.166666666666664,1.509464461994967,1.8977294212502687,High-IV,Gamma,26.00625,27.89411764705882,10.9280254882311,13.838396339001642,0.0,0.0,0.0,0.0,3.6499999999999986,No Tears,Moderate (5-15),High (10-15%)
669674,Sam Long,8,31,11.39,19.01,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12.5,12.903225806451612,3.65,15.400000000000002,2.0500000000000003,15.066666666666668,0.36836644775661537,0.7868502589914567,Low-Vol,Low-Vol,-0.11874999999999991,6.840322580645162,2.6668517420894835,5.737775692066842,0.0,0.0,0.0,0.0,7.620000000000001,No Tears,No Tears,High (10-15%)
671737,Taj Bradley,15,12,44.17,32.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.333333333333334,16.666666666666664,52.3,31.05,44.70000000000001,29.616666666666664,1.8197488996762667,1.7590730393309617,Gamma,Gamma,25.64,18.916666666666668,13.174382609551657,12.827302794028718,8.333333333333332,0.0,37.55,0.0,-11.399999999999999,No Tears,No Tears,High (10-15%)
681982,Grant Anderson,32,34,20.88,19.39,3.12,5.88,0.0,2.94,0.0,0.0,0.0,0.0,2,3,12.5,11.76470588235294,28.55,21.15,23.349999999999998,19.283333333333335,0.9484195535327522,0.7098704665742765,Low-Vol,Low-Vol,10.875,9.219117647058823,6.86624515879277,5.176432823249862,0.0,0.0,0.0,0.0,-1.4899999999999984,No Tears,Low (0-5),High (10-15%)
